1.1	2.5848251994226185e-7
1.2	4.779532124421899e-7
1.3	6.680255745284658e-7
1.4	8.352938447692523e-7
1.5	9.847246764009975e-7
1.6	1.1201189481432263e-6
1.7	1.2443440717008285e-6
1.8	1.3599710971079835e-6
2	1.5738999141108177e-6
2.1	1.6762907442368385e-6
2.2	1.7788298494628287e-6
2.3	1.885117689612959e-6
2.4	2.0018558521307393e-6
2.5	2.1483430426738332e-6
2.51	2.1669642951401657e-6
2.52	2.187067589541338e-6
2.53	2.2091473023300307e-6
2.54	2.2340698181440806e-6
2.55	2.263549176277246e-6
2.56	2.3022196115371276e-6
2.562	2.3122577443099233e-6
2.563	2.317804374642634e-6
2.5635	2.3207491755125115e-6
2.564	2.323829092860885e-6
