5	0.12342906870490923
5.8	0.10028137674999425
7	0.07953959451727165
9	0.05947970730077122
10	0.05282729467161078
11	0.04750680896324011
14	0.03645838970288432
15	0.033829081363716124
20	0.024845929718657612
30	0.016207200442734795
40	0.012020014684652441
50	0.009550277500712129
60	0.007921847569761947
80	0.0059067803971905196
100	0.004708778562580526
150	0.003124277669429392
200	0.0023376196199371216
300	0.0015546602259185228
500	0.0009309984323992022
1000	0.0004648206477714773
5000	0.00009285581089947493
10000	0.00004642113097874102
20000	0.000023208871753293882
40000	0.000011604012424395954
80000	5.801898692234569e-6
100000	4.641502492386169e-6
150000	3.094320252066326e-6
200000	2.320734625064432e-6
250000	1.8565850202810921e-6
500000	9.282898201952285e-7
750000	6.188592803566809e-7
1000000	4.6414423506881363e-7
