5	0.13347989718731573
5.8	0.10079777495786518
7	0.0747205150344859
9	0.052631106312273856
10	0.04593958105263524
11	0.040798878477315836
14	0.030593537721203157
15	0.02823957286872536
20	0.020424275103974432
30	0.013181796070489582
40	0.009703234361028157
50	0.007695882749609639
60	0.006370923260045902
80	0.004753384894463586
100	0.003764691703999512
150	0.0025074467769808373
200	0.00186773950914787
300	0.0012562922647174068
500	0.0007410988718410394
1000	0.0003732191352704972
5000	0.0000744536443259558
10000	0.00003722293299462942
20000	0.00001861013876341966
40000	9.304690257505577e-6
80000	4.950449091656317e-6
100000	3.9124517372535195e-6
150000	2.565794042452829e-6
200000	1.9084201668961853e-6
250000	1.5190970372724877e-6
500000	7.519110233333848e-7
750000	4.995743336233538e-7
1000000	3.7404541408658787e-7
