1.1	2.1593454241353172e-7
1.2	3.868594218303656e-7
1.3	5.265361542883262e-7
1.4	6.745921934947496e-7
1.5	7.981132632006727e-7
1.6	9.400596079900403e-7
1.7	1.0283669791832928e-6
1.8	1.1299317224655603e-6
2	1.3293014710646922e-6
2.1	1.4473444547302705e-6
2.2	1.5656889185144962e-6
2.3	1.7034723438502652e-6
2.4	1.8681442166545992e-6
2.5	2.010164789068014e-6
2.51	2.019217915982807e-6
2.52	2.1242562937562326e-6
2.53	2.217190453901452e-6
2.54	2.241104715583475e-6
2.55	2.2592370216845126e-6
2.56	8.06774349215722e-6
2.562	2.228378043311885e-6
2.563	6.137779685611022e-6
2.5635	2.353633586582582e-6
2.564	2.9641362031540552e-6
