1.1	1.5701708569590096
1.5	1.5670379401188428
2.4	1.56002305490119
3.45	1.551802830763753
4.5	1.5435840272863515
5.	1.539666966273983
6	1.5318330439627221
8	1.5161633945202875
9	1.5083218218947907
10	1.500475965224012
12	1.484770675753171
13.8	1.4706272921299475
15.85	1.4544713599617611
16.7	1.4477625220302337
18	1.4374904802410449
23	1.3978615714640126
27.3	1.3635453196977432
31.2	1.3322062406118398
36.5	1.2891931298998536
46.8	1.2039258861067108
54	1.1426071246899472
63	1.0633737117013031
74.65	0.9550824825538238
82.8	0.8740776080287525
