800	0.0004665348235660671
850	0.0004391558000311213
900	0.00041473113899520575
950	0.00039288056894692946
1000	0.00037321913441840104
1250	0.00029805339150229537
1500	0.0002484798281596756
1750	0.00021306066742371454
1800	0.00020715571390866883
1850	0.00020156953233985142
5000	0.00007445364540098476
5500	0.00006768410276530856
5600	0.00006647526624115052
5700	0.00006530884920580293
5800	0.00006418265422980518
5900	0.00006309464123332997
8250	0.00004511990032335378
8500	0.00004379265798826193
8800	0.000042299522189592764
9750	0.000038177498285940636
