5	9.378173770475e-6
6.1	9.801199833968795e-6
9.5	0.000010489972045963492
10	0.000010551827001032908
15.01	0.000010944770646428361
18	0.000011075534520699053
21	0.000011169635403134167
25	0.000011260384098616723
30.315	0.000011344544727556424
35	0.000011398055686453566
47.7	0.00001149215027862914
57.5	0.000011538060027846631
71.92	0.00001158538094677365
91	0.000011629657064675233
107	0.000011660193745820399
110	0.000011665850923684463
