4.15	0.2297396422556186
4.2	0.21619475424551426
4.3	0.19716376959704296
4.4	0.18296753865534793
4.6	0.1617524706052325
4.7	0.15337610677398644
5	0.13347989718851966
5.8	0.10079777495774395
7	0.07472051503629806
9	0.052631106313617115
10	0.045939581055708834
11	0.04079887848004915
14	0.03059353772447504
15	0.02823957287071177
20	0.02042427510709277
30	0.013181796075135643
40	0.009703234368124147
50	0.007695882758725847
80	0.004753384910258673
100	0.003764691698425693
150	0.0025074469076588057
450	0.0008354497439990727
470	0.0007889144163980011
480	0.000772309526386683
500	0.0007410988703411281
650	0.0005743877254471563
700	0.000533328389470733
800	0.00046653500964688455
1000	0.00037321967096271
